time=90015
74, 1039930793441220167, 127, 3.363178, 0.992872
75, 1367085634099770023, 127, 3.341149, 0.990629
76, 269085519082773448, 122, 3.339596, 0.988934
77, 1267423509245541021, 126, 3.320861, 0.988417
78, 1674335642978194009, 128, 3.351188, 0.992349
79, 1271567576632200581, 127, 3.346954, 0.991284
80, 2263368187725032784, 127, 3.301292, 0.984486
81, 670512359796373584, 122, 3.265313, 0.972424
82, 1512425585454552019, 127, 3.333085, 0.989633
83, 2265363476531170376, 126, 3.275229, 0.979296
84, 492933142854257899, 125, 3.370874, 0.993242
85, 1800979210310143379, 129, 3.371511, 0.994514
86, 1526416040232039929, 128, 3.358591, 0.993025
87, 271433387043229795, 123, 3.366241, 0.992558
88, 452576240852478517, 124, 3.350933, 0.990694
89, 494919067257415617, 125, 3.370541, 0.993215
90, 176229816090270185, 122, 3.375190, 0.992752
91, 2178997097754614422, 128, 3.330280, 0.990043
92, 2117608145153568029, 128, 3.332535, 0.990323
93, 1416105021827463225, 127, 3.338333, 0.990293
94, 434731387494619223, 125, 3.381302, 0.994040
95, 1230556769286367102, 127, 3.349589, 0.991565
96, 1815087708626529892, 127, 3.318623, 0.987559
97, 1351801471223894944, 127, 3.342049, 0.990734
98, 974345622280279510, 126, 3.341944, 0.991095
99, 490415712373811018, 122, 3.290386, 0.979831
100, 1884135174842882874, 127, 3.315679, 0.987085
101, 1807287575706366694, 128, 3.345097, 0.991741
102, 2015609302263572147, 128, 3.336438, 0.990789
103, 74285562698118797, 118, 3.337124, 0.986252
104, 2246851645581756713, 128, 3.327863, 0.989733
105, 284669697430546048, 122, 3.334918, 0.988293
106, 1084906418852803368, 124, 3.280385, 0.977691
107, 1978306272092756039, 126, 3.285763, 0.981920
108, 735049790000394461, 125, 3.338134, 0.989923
109, 1280680035258617851, 127, 3.346381, 0.991222
110, 876660953648295331, 125, 3.323899, 0.987982
111, 1884967354182508948, 127, 3.315644, 0.987080
112, 1814251637119492135, 128, 3.344791, 0.991710
113, 126509822746411563, 119, 3.319905, 0.984391
114, 1110806111994602055, 127, 3.357842, 0.992386
115, 1852075532295103608, 126, 3.290913, 0.983074
116, 543969727868930955, 125, 3.362742, 0.992543
117, 2106652262333552698, 129, 3.358983, 0.993582
118, 1770416148097974476, 128, 3.346738, 0.991910
119, 685388731768832423, 125, 3.343820, 0.990604
120, 255322512312167684, 122, 3.343971, 0.989500
121, 1854711094151848140, 127, 3.316919, 0.987287
122, 1076467770610528283, 127, 3.360381, 0.992621
123, 1806682183861845499, 129, 3.371257, 0.994496
124, 1902196888965594361, 128, 3.341029, 0.991308
125, 505613090562600170, 124, 3.341823, 0.989603
126, 1889229521005695061, 128, 3.341572, 0.991367
127, 470939383715918401, 124, 3.347658, 0.990316
128, 52231960271640896, 116, 3.310580, 0.980667
129, 1273270532593442504, 126, 3.320494, 0.988363
130, 844996637274072374, 125, 3.326861, 0.988416
131, 2281677152809723118, 126, 3.274673, 0.979147
132, 406674456124346159, 124, 3.359771, 0.991637
133, 2203310904962363723, 130, 3.381427, 0.994966
134, 1004887685060922893, 126, 3.339456, 0.990816
135, 1849997424301518402, 127, 3.317120, 0.987319
136, 2027159813737628955, 127, 3.309924, 0.986105
137, 1321385298827582973, 128, 3.370201, 0.993962
138, 642532813122741611, 125, 3.349085, 0.991192
139, 157283562182182639, 120, 3.329395, 0.987063
140, 334641990928092024, 122, 3.321551, 0.986237
141, 1635308921973892202, 127, 3.326877, 0.988791
142, 1924146020210977490, 128, 3.340118, 0.991207
143, 588491713927557045, 123, 3.302576, 0.983865
144, 1722331235585859706, 127, 3.322769, 0.988194
145, 481628807134001548, 123, 3.318830, 0.986795
146, 93481276708745302, 118, 3.317496, 0.982700
147, 1624897040211957285, 126, 3.301184, 0.985150
148, 2303626699236519971, 129, 3.351882, 0.992982
149, 197059668678160988, 122, 3.365721, 0.991896
150, 2039702551702861864, 127, 3.309439, 0.986019
151, 466064501200309624, 123, 3.321510, 0.987222
152, 903770763606304519, 126, 3.348022, 0.991740
153, 1198950155022621900, 126, 3.325291, 0.989043
154, 705658610779689807, 124, 3.314717, 0.985489
155, 1061733817014557044, 126, 3.335029, 0.990297
156, 923054986625180597, 127, 3.372871, 0.993673
157, 1294749536024342699, 127, 3.345505, 0.991125
158, 275071136598339434, 121, 3.310408, 0.983031
159, 1397929817856552281, 127, 3.339365, 0.990418
160, 423565814565157748, 124, 3.356402, 0.991290
161, 1779841898728665694, 128, 3.346315, 0.991867
162, 347141328907819158, 122, 3.318536, 0.985723
163, 129595475138228783, 121, 3.373637, 0.992005
164, 1964388643872965983, 128, 3.338477, 0.991024
165, 1600527372106288610, 127, 3.328583, 0.989029
166, 2286453003699554100, 127, 3.300499, 0.984328
167, 1629362096114363993, 129, 3.379562, 0.995036
168, 713437847120981990, 125, 3.340557, 0.990220
169, 210925289150500720, 118, 3.249820, 0.960964
170, 569262866209647335, 124, 3.332131, 0.988294
171, 276563458827130724, 122, 3.337317, 0.988626
172, 1633304055104733030, 127, 3.326974, 0.988805
173, 667660307494619770, 123, 3.292420, 0.981694
174, 1978240036531492500, 127, 3.311843, 0.986440
175, 1590473439107435837, 127, 3.329083, 0.989098
176, 730863090718819986, 125, 3.338597, 0.989981
177, 1050821321728173937, 127, 3.362334, 0.992797
178, 932927913002388183, 127, 3.372004, 0.993605
179, 1152037894354711243, 127, 3.354899, 0.992103
180, 1262209972625216943, 127, 3.347548, 0.991348
181, 185556116632387570, 121, 3.343183, 0.988553
182, 23086633121354339, 114, 3.324001, 0.982910
183, 96222475063802817, 118, 3.315044, 0.982192
184, 729104625780984424, 125, 3.338793, 0.990005
185, 835857534278791363, 125, 3.327738, 0.988541
186, 795249014677565633, 126, 3.358413, 0.992732
187, 288165557270759137, 123, 3.361232, 0.992099
188, 999486936963772227, 126, 3.339890, 0.990866
189, 1558622668668375002, 127, 3.330691, 0.989317
190, 369005791553144916, 123, 3.340684, 0.989883
191, 953988367676346068, 127, 3.370186, 0.993461
192, 1205016465233938882, 126, 3.324888, 0.988987
193, 1426511556212861564, 127, 3.337748, 0.990222
194, 693730757379919899, 124, 3.316092, 0.985735
195, 1408943857396978610, 127, 3.338738, 0.990343
196, 1590030393529871228, 127, 3.329106, 0.989101
197, 1990742918157667644, 127, 3.311348, 0.986355
198, 1161618430917598804, 126, 3.327820, 0.989384
199, 579006212738190540, 124, 3.330749, 0.988094
200, 943734772597745014, 126, 3.344522, 0.991375
201, 1660339578492416939, 129, 3.378045, 0.994942
202, 524575770832118801, 123, 3.311882, 0.985617
203, 39843788307757860, 114, 3.276545, 0.970505
204, 1743292212257056988, 127, 3.321812, 0.988051
205, 1242430699379278107, 126, 3.322448, 0.988645
206, 1381968616457421367, 127, 3.340283, 0.990527
207, 945005816858585931, 125, 3.317870, 0.987045
208, 2024130651137464720, 128, 3.336104, 0.990751
209, 403656002691308131, 124, 3.360388, 0.991700
210, 2123137253519864411, 128, 3.332329, 0.990298
211, 1385255997901005574, 128, 3.366393, 0.993670
212, 1289749700805901043, 128, 3.372160, 0.994106
213, 1369394397607141147, 128, 3.367321, 0.993742
214, 151444330069173940, 120, 3.332579, 0.987543
215, 1469648993989129531, 127, 3.335371, 0.989926
216, 1989327940258194693, 128, 3.337477, 0.990910
217, 672242072454790860, 124, 3.318634, 0.986177
218, 343655793959486368, 124, 3.373781, 0.992933
219, 446412056201727134, 123, 3.325031, 0.987760
220, 2294759870469298130, 128, 3.326202, 0.989514
221, 1408820111502727008, 127, 3.338745, 0.990343
222, 892927354340567755, 124, 3.295841, 0.981639
223, 201498703660937313, 120, 3.308695, 0.983426
224, 440355003212259432, 122, 3.299107, 0.981890
225, 1981100329147172031, 128, 3.337806, 0.990947
226, 2271494810024560326, 128, 3.327004, 0.989620
227, 884826275353594556, 125, 3.323153, 0.987870
228, 502075293206597942, 124, 3.342399, 0.989676
229, 1960459625798838212, 129, 3.364719, 0.994028
230, 819151541652538601, 125, 3.329367, 0.988770
231, 26262619432907983, 115, 3.341727, 0.985419
232, 752457446155477636, 123, 3.282856, 0.979369
233, 1116904495582937857, 126, 3.330963, 0.989792
234, 111893527868364998, 119, 3.330288, 0.986195
235, 942004202773187927, 126, 3.344670, 0.991391
236, 757412424763173886, 126, 3.362389, 0.993078
237, 681249667363299505, 124, 3.317558, 0.985991
238, 1963131555275417702, 128, 3.338528, 0.991029
239, 392701348602885731, 124, 3.362671, 0.991925
240, 74804824145130690, 117, 3.308251, 0.981541
241, 919909381074061693, 126, 3.346589, 0.991593
242, 1387552285651988264, 128, 3.366260, 0.993659
243, 1192375113881488071, 126, 3.325731, 0.989103
244, 521621707251343761, 124, 3.339270, 0.989274
245, 569730000956343040, 124, 3.332065, 0.988285
246, 508672693351052887, 124, 3.341329, 0.989540
247, 1408091965912174412, 126, 3.312497, 0.987131
248, 1192347401616175298, 126, 3.325732, 0.989103
249, 966044509199908330, 125, 3.316106, 0.986757
250, 1226110559580479698, 126, 3.323503, 0.988794
251, 1055334590885431625, 126, 3.335514, 0.990355
252, 972947564123058954, 126, 3.342060, 0.991108
253, 2209434492143781959, 129, 3.355195, 0.993269
254, 928231379031928831, 126, 3.345861, 0.991517
255, 926216875205696555, 125, 3.319481, 0.987303
256, 448301891026437861, 122, 3.297655, 0.981563
257, 1633131904889899124, 126, 3.300786, 0.985075
258, 1454501295649468153, 128, 3.362467, 0.993354
259, 1297010853554657472, 125, 3.292682, 0.982220
260, 747324986455284927, 125, 3.336791, 0.989755
261, 1588755478482329004, 126, 3.302955, 0.985480
262, 1648476671975506738, 127, 3.326241, 0.988701
263, 1913394366106618263, 128, 3.340563, 0.991257
264, 614201674593909222, 122, 3.272306, 0.974740
265, 1503154986196493120, 126, 3.307326, 0.986262
266, 1456621319481827128, 126, 3.309813, 0.986688
267, 1966506736678292019, 128, 3.338392, 0.991014
268, 922279465937454558, 125, 3.319823, 0.987357
269, 1812915267529181228, 126, 3.292586, 0.983431
270, 1701303674045837010, 126, 3.297570, 0.984451
271, 968652845875569726, 125, 3.315890, 0.986721
272, 671540231267838283, 124, 3.318719, 0.986191
273, 1280619650060434318, 128, 3.372734, 0.994148
274, 2133082830618763738, 127, 3.305929, 0.985379
275, 213653262426439198, 121, 3.331370, 0.986820
276, 886743155657564723, 126, 3.349563, 0.991896
277, 181024233656230865, 120, 3.317616, 0.985110
278, 1387432732770576504, 125, 3.287370, 0.980980
279, 1194743401254313530, 125, 3.299179, 0.983622
280, 2012703968066012307, 128, 3.336552, 0.990803
281, 130209352181121366, 118, 3.289599, 0.975902
282, 2078078283648288529, 129, 3.360071, 0.993669
283, 472408017584115860, 124, 3.347401, 0.990286
284, 2142645606294648139, 128, 3.331607, 0.990209
285, 997623718407838697, 125, 3.313532, 0.986324
286, 1935105229540706253, 127, 3.313577, 0.986736
287, 317797796590995311, 123, 3.353069, 0.991287
288, 61706869862408892, 116, 3.296305, 0.977160
289, 1482027499090703182, 128, 3.360960, 0.993228
290, 2150569011070186643, 128, 3.331316, 0.990173
291, 2021085438016753036, 128, 3.336223, 0.990764
292, 1613107752919155080, 126, 3.301757, 0.985258
293, 2095789110698576172, 127, 3.307311, 0.985635
294, 2083411122242056681, 128, 3.333821, 0.990480
295, 376682909965487342, 121, 3.284692, 0.976763
296, 2008931184077178322, 128, 3.336701, 0.990820
297, 1963585056447088632, 127, 3.312427, 0.986541
298, 818863960445532573, 125, 3.329395, 0.988774
299, 322132063905594645, 123, 3.351942, 0.991168
300, 545735069076473940, 124, 3.335575, 0.988778
301, 1487058089801908624, 126, 3.308177, 0.986410
302, 904599117844069682, 125, 3.321377, 0.987599
303, 1525978407098809865, 128, 3.358614, 0.993027
304, 1407467501830629439, 128, 3.365112, 0.993568
305, 729104503315630626, 123, 3.285372, 0.980010
306, 1177964811199737753, 126, 3.326702, 0.989234
307, 358201700889146787, 121, 3.288780, 0.977903
308, 353059884473313800, 122, 3.317147, 0.985480
309, 560147367567391434, 123, 3.306565, 0.984642
310, 489133052018807628, 123, 3.317570, 0.986589
311, 1330245011293328039, 127, 3.343336, 0.990882
312, 1732915023931222265, 127, 3.322284, 0.988122
313, 248163839536795965, 122, 3.346345, 0.989794
314, 1192987333515103953, 126, 3.325690, 0.989097
315, 790031904648203287, 125, 3.332291, 0.989170
316, 1265332727170341566, 126, 3.320992, 0.988436
317, 750164880876570121, 124, 3.309791, 0.984574
318, 1986443103773916650, 127, 3.311518, 0.986384
319, 1511649286173235646, 128, 3.359371, 0.993092
320, 2089084359782023649, 128, 3.333606, 0.990454
321, 1886561711391054627, 127, 3.315577, 0.987069
322, 455271788638136880, 123, 3.323424, 0.987518
323, 304697502441014381, 122, 3.329286, 0.987469
324, 641158721365215882, 124, 3.322466, 0.986816
325, 2025807031832600121, 126, 3.283913, 0.981486
326, 1500588987221787731, 128, 3.359960, 0.993143
327, 1461871502813368882, 127, 3.335794, 0.989980
328, 1021498643747960138, 125, 3.311642, 0.985997
329, 113014329478918688, 119, 3.329443, 0.986056
330, 754273023341150617, 125, 3.336040, 0.989660
331, 413024127089540134, 123, 3.331403, 0.988676
332, 1309449730152683057, 127, 3.344599, 0.991025
333, 561560835348767470, 123, 3.306361, 0.984603
334, 1302831188803495876, 126, 3.318667, 0.988093
335, 1453740619470559303, 126, 3.309970, 0.986714
336, 455823060022010729, 124, 3.350344, 0.990627
337, 883560130673010861, 126, 3.349854, 0.991925
338, 1789339631564010173, 129, 3.372031, 0.994549
339, 908164539626211855, 125, 3.321061, 0.987550
340, 668702344475992258, 124, 3.319061, 0.986249
341, 152138059523426989, 120, 3.332194, 0.987486
342, 1369717286640947392, 126, 3.314688, 0.987482
343, 1371768153817859500, 127, 3.340876, 0.990597
344, 82058899278251166, 117, 3.300389, 0.979751
345, 765702255125595569, 124, 3.308143, 0.984255
346, 1996928239290586841, 127, 3.311104, 0.986312
347, 739123066570847252, 123, 3.284283, 0.979735
348, 1962911083714172975, 129, 3.364619, 0.994020
349, 1431737336483226120, 127, 3.337456, 0.990186
350, 1706795352394403381, 127, 3.323486, 0.988301
351, 705908594140747993, 125, 3.341420, 0.990323
352, 1169720151784208860, 126, 3.327264, 0.989310
353, 1296059178716638235, 128, 3.371765, 0.994078
354, 880915147087045570, 125, 3.323509, 0.987924
355, 219368164175216904, 121, 3.329168, 0.986467
356, 1228523743594828415, 127, 3.349722, 0.991579
357, 1104970304187994415, 125, 3.305381, 0.984852
358, 295304130405348937, 123, 3.359188, 0.991903
359, 242277452928074400, 120, 3.293461, 0.980072
360, 1715976577067594523, 127, 3.323061, 0.988238
361, 1275051395375443955, 127, 3.346735, 0.991260
362, 1752220139935978460, 128, 3.347561, 0.991993
363, 380825796931644245, 124, 3.365221, 0.992169
364, 1784164454919447473, 128, 3.346122, 0.991847
365, 1470580500498162853, 128, 3.361583, 0.993280
366, 2269925711263010313, 127, 3.301066, 0.984441
367, 1810826315116230989, 128, 3.344941, 0.991725
368, 1413986666704634065, 127, 3.338452, 0.990308
369, 273489706282216415, 120, 3.283520, 0.977505
370, 438183933637982050, 124, 3.353599, 0.990990
371, 323657402856400669, 122, 3.324301, 0.986689
372, 143390955126738089, 121, 3.364999, 0.991154
373, 871768843877398317, 125, 3.324349, 0.988049
374, 945910071759593558, 125, 3.317793, 0.987033
375, 1648750009813844461, 128, 3.352418, 0.992466
376, 1301063921335307550, 125, 3.292435, 0.982164
377, 2161922816544408336, 128, 3.330900, 0.990121
378, 1653888645516791256, 125, 3.273603, 0.977327
379, 1137117926309029255, 126, 3.329526, 0.989608
380, 2033813344102366045, 128, 3.335727, 0.990706
381, 1960067717733035789, 128, 3.338652, 0.991043
382, 1690595178389481648, 126, 3.298066, 0.984549
383, 1882868353210794893, 128, 3.341840, 0.991396
384, 1355058895971064290, 126, 3.315543, 0.987616
385, 1022666080336326906, 124, 3.285059, 0.978971
386, 1546207852644113416, 126, 3.305096, 0.985869
387, 1518630519997037269, 127, 3.332759, 0.989591
388, 1987406145513295393, 129, 3.363629, 0.993946
389, 208135313605069058, 120, 3.306006, 0.982880
390, 1763374514416294075, 127, 3.320906, 0.987913
391, 2148784808996419317, 128, 3.331381, 0.990181
392, 463096943861881383, 124, 3.349040, 0.990477
393, 2057997495084702692, 128, 3.334792, 0.990596
394, 1507104105895340656, 126, 3.307119, 0.986226
395, 780221087582331913, 124, 3.306635, 0.983956
396, 1765079579666176922, 126, 3.294682, 0.983869
397, 1594044925919686608, 125, 3.276482, 0.978148
398, 1988214813201558305, 127, 3.311447, 0.986372
399, 1080722642132591063, 125, 3.307148, 0.985185
400, 1097761620210277883, 127, 3.358797, 0.992476
401, 184311507063218432, 120, 3.316115, 0.984840
402, 1901606632236356535, 126, 3.288850, 0.982621
403, 1565798339159817465, 127, 3.330326, 0.989267
404, 504456432155567955, 124, 3.342011, 0.989627
405, 2270675972987595506, 129, 3.353025, 0.993083
406, 189909429216028949, 122, 3.368848, 0.992190
407, 749759977054844427, 125, 3.336527, 0.989722
408, 1883240929586457564, 128, 3.341824, 0.991394
409, 1041162607060654347, 125, 3.310120, 0.985727
410, 841511579071592459, 126, 3.353812, 0.992309
411, 1187407134480001696, 125, 3.299667, 0.983722
412, 539036119896166044, 123, 3.309676, 0.985221
413, 2152755325631095442, 127, 3.305210, 0.985244
414, 1599926693298265875, 127, 3.328613, 0.989033
415, 1870435611060078050, 128, 3.342366, 0.991453
416, 783010789440421916, 125, 3.333013, 0.989266
417, 794564579346186605, 125, 3.331828, 0.989107
418, 273998588795184033, 122, 3.338091, 0.988731
419, 1124093047114819008, 125, 3.304017, 0.984590
420, 1700090807451552542, 127, 3.323798, 0.988347
421, 2001488865382631366, 128, 3.336995, 0.990854
422, 1496723039772460013, 128, 3.360168, 0.993161
423, 944308964022759763, 126, 3.344473, 0.991370
424, 1077965721168122195, 125, 3.307351, 0.985222
425, 884543172956893753, 126, 3.349764, 0.991916
426, 611275113282399452, 125, 3.353163, 0.991620
427, 1145793886938949805, 126, 3.328918, 0.989528
428, 551353320554157167, 125, 3.361632, 0.992442
429, 2048983230546131924, 127, 3.309083, 0.985955
430, 1663258906485380856, 127, 3.325533, 0.988599
431, 1584028400956702791, 126, 3.303190, 0.985523
432, 85005326357646281, 119, 3.353768, 0.989512
433, 1038665644193630960, 125, 3.310312, 0.985761
434, 1316162042528199204, 125, 3.291525, 0.981957
435, 1294808497911006561, 127, 3.345501, 0.991125
436, 1741547548111614241, 128, 3.348048, 0.992042
437, 548116848869045062, 124, 3.335219, 0.988729
438, 1950479424577297980, 126, 3.286868, 0.982174
439, 1853989263035945947, 127, 3.316950, 0.987292
440, 2111217283021856551, 128, 3.332774, 0.990353
441, 1181862744695981727, 126, 3.326438, 0.989199
442, 583828118537623004, 124, 3.330074, 0.987995
443, 1696787554878700161, 126, 3.297779, 0.984493
444, 1622237252844967126, 128, 3.353714, 0.992587
445, 1340526368038819412, 127, 3.342720, 0.990812
446, 758713874982216541, 124, 3.308880, 0.984398
447, 1353775540538807644, 127, 3.341932, 0.990721
448, 80853009402180304, 118, 3.329863, 0.985037
449, 1339836607230389730, 126, 3.316440, 0.987755
450, 1814582328862351424, 127, 3.318645, 0.987562
451, 1374283297118365789, 127, 3.340729, 0.990580
452, 1084389363787866979, 127, 3.359788, 0.992567
453, 829175087347390064, 125, 3.328385, 0.988633
454, 1842414909789202747, 128, 3.343566, 0.991581
455, 1737015680573570566, 128, 3.348255, 0.992063
456, 1567563547284730494, 127, 3.330236, 0.989255
457, 694471946301393004, 124, 3.316006, 0.985719
458, 1085691557420784863, 127, 3.359691, 0.992558
459, 2299231707300762272, 127, 3.300064, 0.984240
460, 669449390409919251, 124, 3.318971, 0.986234
461, 475092115684266103, 124, 3.346936, 0.990231
462, 252985317997280912, 122, 3.344738, 0.989596
463, 1064149338912081156, 125, 3.308379, 0.985412
464, 435946484236367489, 123, 3.326973, 0.988047
465, 2024205399865134758, 128, 3.336101, 0.990750
466, 1181314181046529880, 126, 3.326475, 0.989204
467, 83676410488416066, 118, 3.326930, 0.984514
468, 1978896639742058823, 128, 3.337894, 0.990957
469, 2233657074997903706, 128, 3.328327, 0.989793
470, 524524929521556366, 123, 3.311890, 0.985619
471, 1162196647095959734, 125, 3.301369, 0.984068
472, 449092461646552642, 123, 3.324541, 0.987687
473, 1211126576429504506, 126, 3.324484, 0.988931
474, 1080572376988901789, 126, 3.333616, 0.990124
475, 2044077496893544558, 129, 3.361386, 0.993773
476, 1350410141136045481, 127, 3.342131, 0.990744
477, 1674289523791281308, 128, 3.351190, 0.992349
478, 1151844703421130808, 126, 3.328496, 0.989473
479, 2241716321398312310, 127, 3.302043, 0.984634
480, 2008302460706207335, 128, 3.336726, 0.990823
481, 2123801730363890172, 128, 3.332304, 0.990295
482, 713421590006803803, 124, 3.313835, 0.985330
483, 1422911629940217499, 127, 3.337950, 0.990247
484, 1011463835943005009, 125, 3.312431, 0.986134
485, 1336770007366169425, 126, 3.316622, 0.987783
486, 787929496022826299, 126, 3.359166, 0.992799
487, 1151984482470628057, 126, 3.328486, 0.989472
488, 106929168457001246, 119, 3.334142, 0.986807
489, 1437744880705799479, 127, 3.337122, 0.990145
490, 1715302553742618631, 127, 3.323092, 0.988243
491, 81516880554230965, 119, 3.357377, 0.989943
492, 375910217257770516, 121, 3.284859, 0.976810
493, 1297436475704008931, 127, 3.345338, 0.991107
494, 1445693942066068913, 127, 3.336682, 0.990091
495, 2174126503378900362, 128, 3.330456, 0.990065
496, 1061032293262146004, 125, 3.308613, 0.985455
497, 260792392860177363, 121, 3.314808, 0.983912
498, 1714769523856784953, 128, 3.349283, 0.992164
499, 1093293233195642009, 127, 3.359127, 0.992506
500, 2149490946105421779, 128, 3.331355, 0.990178
501, 1833409585253213400, 126, 3.291706, 0.983244
502, 336663972441425735, 122, 3.321056, 0.986154
503, 1398138168124348435, 127, 3.339353, 0.990417
504, 704539663772488224, 121, 3.234647, 0.956537
505, 1366383203904604892, 126, 3.314882, 0.987512
506, 236834138990329123, 122, 3.350254, 0.990260
507, 1850376161142732876, 126, 3.290985, 0.983089
508, 931342159004062417, 126, 3.345590, 0.991488
509, 1478421568535046372, 127, 3.334897, 0.989866
510, 61452165959904656, 118, 3.353497, 0.988627
511, 1455778135204724971, 127, 3.336127, 0.990022
512, 879228832007861485, 125, 3.323664, 0.987947
513, 168043905459250341, 121, 3.351539, 0.989633
514, 444323903872007419, 123, 3.325414, 0.987818
515, 741527081611554528, 124, 3.310723, 0.984752
516, 410775052567144062, 123, 3.331852, 0.988738
517, 951985311669310558, 126, 3.343819, 0.991300
518, 1546386572173861157, 127, 3.331318, 0.989400
519, 646826066376283213, 125, 3.348541, 0.991133
520, 1713631363312794456, 126, 3.297003, 0.984339
521, 2241017394978394243, 128, 3.328068, 0.989759
522, 1344246705251032088, 126, 3.316179, 0.987715
523, 1732059071292761637, 127, 3.322323, 0.988128
524, 460132593732024969, 122, 3.295543, 0.981076
525, 523084084681882569, 123, 3.312113, 0.985658
526, 1691988424002809194, 126, 3.298001, 0.984537
527, 1662174689854611833, 128, 3.351770, 0.992405
528, 1888599947522587153, 126, 3.289386, 0.982740
529, 878863621419235133, 127, 3.376876, 0.993976
530, 1196243503865120179, 126, 3.325472, 0.989067
531, 91116640413093563, 119, 3.347805, 0.988758
532, 681896818640207756, 126, 3.370989, 0.993768
533, 228460361346411494, 120, 3.298299, 0.981209
534, 1757096460772878286, 128, 3.347339, 0.991971
535, 1072371119532824366, 127, 3.360690, 0.992650
536, 1510321556579743230, 125, 3.280705, 0.979295
537, 1074789296599523744, 125, 3.307586, 0.985266
538, 1004587180955679486, 126, 3.339480, 0.990819
539, 1229028122562154686, 126, 3.323313, 0.988768
540, 1744684155976115525, 126, 3.295593, 0.984055
541, 1781041881123147070, 127, 3.320118, 0.987792
542, 412989945924718203, 124, 3.358494, 0.991508
543, 846555793220464595, 125, 3.326713, 0.988395
544, 2096701043316686821, 128, 3.333319, 0.990419
545, 2002016955579814865, 129, 3.363044, 0.993901
